47.0,0,0,1,0,0,1,0,0,0.10636243386243387,2,0,0,1,0
32.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21.0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
54.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0
42.0,0,0,1,0,0,1,0,0,0.1553042328042328,2,0,0,1,0
37.0,0,0,4,0,0,4,0,0,0.08961640211640212,2,0,0,1,0
42.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
42.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
32.0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
44.5,0,0,0,0,0,0,0,0,0,2,0,0,0,0
42.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
32.0,1,3,1,1,4,2,0.08042328042328042,0.08843915343915344,0,2,0,1,0,0
32.0,1,0,0,1,0,0,0.10509259259259261,0,0,2,1,0,0,0
42.0,0,0,1,0,0,1,0,0,0.1058862433862434,2,0,0,1,0
27.0,0,1,1,0,1,1,0,0.1183888888888889,0.08964947089947091,2,0,0,1,0
47.0,0,1,0,0,1,0,0,0.11728174603174603,0,2,0,1,0,0
47.0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
52.0,0,7,4,0,8,5,0,0.10125322997416021,0.09836601307189542,1,0,1,0,0
32.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
62.0,0,2,3,0,2,3,0,0.08413888888888889,0.09645357686453579,2,0,0,1,0
42.0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
47.0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
27.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27.0,3,2,0,3,2,0,0.08200945626477542,0.07501322751322752,0,2,1,0,0,0
32.0,3,2,0,3,2,1,0.09301587301587301,0.09968253968253968,0.08441798941798942,2,0,1,0,0
37.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
32.0,0,0,1,0,0,1,0,0,0.1628505291005291,1,0,0,1,0
32.0,0,1,0,0,1,0,0,0.0816600529100529,0,2,0,1,0,0
32.0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
27.0,0,0,1,0,0,1,0,0,0.10827380952380954,1,0,0,1,0
27.0,0,0,2,0,0,2,0,0,0.0943694885361552,2,0,0,1,0
32.0,1,0,0,1,0,0,0.08970899470899471,0,0,2,1,0,0,0
27.0,1,1,1,1,1,1,0.08861111111111111,0.09011243386243387,0.09091931216931216,2,0,1,1,0
42.0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
32.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
37.0,1,1,1,1,1,1,0.09054232804232804,0.07755555555555556,0.0769047619047619,2,1,0,0,0
47.0,0,2,3,0,2,3,0,0.09027116402116402,0.08634395424836602,2,0,0,1,0
52.0,3,0,2,3,1,2,0.08021689497716894,0.084755291005291,0.08251322751322751,2,1,1,1,0
21.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
47.0,0,1,0,0,1,0,0,0.12338624338624339,0,2,0,1,0,0
-1,1,1,0,1,1,0,0.08449074074074074,0.07974867724867724,0,2,1,0,0,0
27.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
42.0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
37.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
42.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
27.0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
37.0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
-1,0,0,1,0,0,1,0,0,0.11229497354497354,-1,0,0,1,0
52.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
52.0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
52.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
32.0,0,1,-1,0,1,0,0,0.10449735449735449,0,2,0,0,0,0
52.0,0,0,1,0,0,1,0,0,0.11496031746031746,2,0,0,1,0
42.0,0,0,1,0,0,1,0,0,0.10068783068783069,2,0,0,0,0
27.0,3,1,1,3,1,1,0.0941005291005291,0.08611111111111111,0.27955026455026455,1,1,0,0,0
52.0,0,0,2,0,0,2,0,0,0.11358906525573191,2,0,0,1,0
32.0,0,0,1,0,0,1,0,0,0.17175264550264552,2,0,0,1,0
37.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32.0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
42.0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
42.0,0,0,1,0,0,1,0,0,0.1073611111111111,2,0,0,1,0
47.0,0,1,3,0,1,3,0,0.10710978835978835,0.1055929487179487,2,0,1,0,0
54.5,1,0,-1,1,0,0,0.07966931216931218,0,0,2,1,0,0,0
42.0,0,0,1,0,0,1,0,0,0.13110449735449736,1,0,0,1,0
32.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
57.0,3,1,0,3,1,1,0.12643849206349206,0.1173346560846561,0.11170634920634923,2,0,1,0,0
37.0,0,0,1,0,0,1,0,0,0.16081349206349205,2,0,0,1,0
42.0,1,0,0,1,0,0,0.11332671957671957,0,0,2,1,0,0,0
34.5,0,0,0,0,0,0,0,0,0,2,0,0,0,1
47.0,0,1,0,0,2,0,0,0.10031084656084657,0,1,0,0,0,0
21.0,0,0,1,0,0,1,0,0,0.10289021164021163,2,0,0,1,0
47.0,0,1,0,0,1,0,0,0.11820767195767196,0,2,0,1,0,0
34.5,1,2,0,1,2,0,0.12611111111111112,0.08829594017094017,0,2,0,1,0,0
47.0,0,2,3,0,2,4,0,0.09375,0.12648876404494383,1,0,0,1,0
27.0,1,1,1,1,1,1,0.0991005291005291,0.0946957671957672,0.1439616402116402,1,0,0,1,0
21.0,1,1,2,1,1,2,0.10166666666666666,0.10383597883597882,0.12720017636684303,1,0,0,1,0
47.0,1,0,0,1,0,0,0.09593915343915345,0,0,2,1,0,0,0
27.0,0,0,1,0,0,1,0,0,0.09177248677248677,2,0,0,1,0
52.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
21.0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
32.0,0,1,0,0,1,0,0,0.0876984126984127,0,1,0,1,0,0
27.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37.0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
47.0,6,4,-1,6,5,0,0.09345352564102566,0.0810143570536829,0,2,1,0,0,0
37.0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
57.0,0,1,0,0,1,0,0,0.10144179894179894,0,1,0,1,0,0
44.5,0,1,0,0,1,0,0,0.11847222222222223,0,2,0,0,0,1
21.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
34.5,0,0,2,0,0,2,0,0,0.15759259259259262,1,0,0,1,0
42.0,2,1,0,2,1,1,0.0939605734767025,0.10570767195767197,0.11605820105820108,2,0,1,0,0
32.0,-1,4,0,0,4,0,0,0.09226063829787233,0,2,0,1,0,0
47.0,0,1,0,0,1,0,0,0.10869047619047618,0,1,0,1,0,0
47.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
37.0,0,2,0,0,2,0,0,0.08525573192239859,0,2,0,1,0,0
32.0,0,1,0,0,1,0,0,0.0960978835978836,0,2,0,1,0,0
57.0,0,1,1,0,1,1,0,0.10391534391534389,0.11107142857142857,2,0,1,1,0
21.0,2,1,0,2,1,0,0.09293650793650794,0.10457671957671957,0,1,0,1,0,0
47.0,1,0,1,1,0,1,0.08625,0,0,2,0,0,0,1
32.0,1,0,0,1,0,0,0.08225529100529101,0,0,2,1,0,0,0
32.0,0,1,0,0,1,0,0,0.1056547619047619,0,2,0,1,0,0
54.5,3,4,4,4,4,4,0.09864734299516907,0.10440602836879435,0.12195261437908496,1,0,1,0,0
27.0,0,1,0,0,1,0,0,0.09253306878306879,0,2,0,1,0,0
52.0,0,1,0,0,1,0,0,0.09207010582010582,0,2,0,1,0,0
27.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
13.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
34.5,2,0,0,2,1,1,0.09078042328042328,0.09966269841269842,0.08448412698412698,2,0,1,0,0
42.0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
62.0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
42.0,2,3,1,2,4,1,0.09689153439153438,0.08609633569739954,0.11244708994708995,1,1,1,1,1
47.0,2,0,0,2,0,0,0.10595679012345678,0,0,2,1,0,0,0
37.0,0,1,2,0,1,2,0,0.15491666666666665,0.12277186761229315,1,0,0,1,0
21.0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
37.0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
32.0,3,0,2,3,1,2,0.0855982905982906,0.07988756613756613,0.10049272486772487,2,0,0,1,0
27.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
21.0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
52.0,0,1,1,0,1,1,0,0.09379629629629631,0.12891534391534393,2,0,0,0,1
42.0,1,0,0,1,0,0,0.07105158730158731,0,0,2,1,0,0,0
52.0,0,0,1,0,0,1,0,0,0.12996031746031747,2,0,0,0,0
21.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
21.0,0,0,1,0,0,1,0,0,0.0812962962962963,1,0,0,0,1
44.5,0,0,1,0,0,1,0,0,0.13506613756613758,2,0,0,1,0
34.5,0,0,0,0,0,0,0,0,0,2,0,0,0,1
27.0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
42.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
44.5,4,5,3,4,6,4,0.07892139479905436,0.07986301369863014,0.06962962962962962,2,1,1,0,0
34.5,0,0,0,0,0,0,0,0,0,2,0,0,0,0
27.0,0,1,0,0,1,0,0,0.1412962962962963,0,2,0,1,0,0
32.0,1,0,0,1,0,0,0.055046296296296295,0,0,2,1,0,0,0
24.5,0,0,1,0,0,1,0,0,0.09900793650793653,1,0,0,1,0
37.0,2,2,0,2,2,0,0.11033068783068783,0.10600970017636685,0,1,1,1,0,0
42.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
52.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
32.0,0,0,2,0,0,2,0,0,0.11515873015873017,2,0,0,1,0
42.0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
62.0,0,0,1,0,0,1,0,0,0.15446428571428572,1,0,0,1,0
44.5,2,0,1,2,0,1,0.10588675213675212,0,0.1322883597883598,2,1,0,0,0
27.0,0,1,0,0,1,0,0,0.08990079365079365,0,2,0,1,0,0
34.5,4,1,2,4,1,2,0.08757362784471219,0.09456349206349206,0.08482974910394264,2,1,0,0,0
52.0,1,2,0,1,2,0,0.10082010582010582,0.0969620811287478,0,2,0,1,0,0
37.0,9,7,0,9,7,0,0.0754261796042618,0.11690170940170942,0,2,0,1,0,0
42.0,0,0,1,0,0,1,0,0,0.1153968253968254,2,0,0,1,0
47.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27.0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
42.0,0,0,1,0,0,1,0,0,0.10993386243386245,2,0,0,1,1
27.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
13.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
47.0,1,3,3,1,3,3,0.08561111111111111,0.07546626984126983,0.10077248677248678,2,0,0,1,0
52.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
67.0,0,0,1,0,0,1,0,0,0.13333333333333333,2,0,0,1,0
27.0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
42.0,1,6,0,1,6,0,0.0994973544973545,0.10721335697399528,0,1,1,0,0,1
37.0,1,0,1,1,0,1,0.08904761904761906,0,0.10456349206349207,2,0,0,0,0
47.0,3,-1,0,3,0,0,0.10077457264957265,0,0,2,0,0,0,0
21.0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
57.0,1,2,0,1,3,0,0.09992063492063494,0.09314153439153439,0,2,1,0,0,0
34.5,0,2,1,0,2,1,0,0.07716931216931217,0.09023148148148148,1,0,0,1,0
42.0,0,0,1,0,0,1,0,0,0.13781084656084655,2,0,0,1,0
42.0,0,0,2,0,0,2,0,0,0.11380614657210403,2,0,0,1,0
42.0,0,1,1,0,1,1,0,0.1080489417989418,0,2,0,0,0,1
27.0,4,0,0,4,0,0,0.1639624183006536,0,0,2,1,0,0,0
21.0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
42.0,0,0,1,0,0,1,0,0,0.12068121693121693,2,0,0,1,0
37.0,2,0,0,2,1,1,0.09520282186948856,0.09664021164021162,0.09501322751322752,2,1,1,0,0
42.0,1,0,2,1,1,2,0.0958994708994709,0.10509259259259261,0.1118452380952381,1,0,0,0,0
47.0,0,1,0,0,1,0,0,0.10302910052910053,0,1,0,1,0,0
42.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
47.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
57.0,3,2,3,3,2,3,0.09548280423280422,0.09318342151675484,0.10916666666666666,2,1,1,1,0
32.0,0,1,2,0,1,2,0,0.06522222222222221,0.08227564102564103,2,0,0,0,0
42.0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
47.0,0,0,2,0,1,2,0,0.07410052910052911,0.07663120567375886,2,0,1,1,0
52.0,0,2,0,0,2,0,0,0.09428571428571428,0,1,0,1,0,0
47.0,3,1,0,4,2,2,0.09725472813238771,0.08554659498207887,0.08961640211640212,2,0,0,1,0
37.0,0,0,2,0,0,2,0,0,0.09524250440917106,2,0,0,1,0
42.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37.0,1,1,0,1,1,0,0.09105820105820105,0.10063492063492063,0,1,0,1,0,0
21.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
44.5,1,2,1,1,2,1,0.09547619047619046,0.08679894179894179,0.09740740740740741,2,1,0,0,0
32.0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
27.0,1,0,0,1,1,0,0.09145502645502644,0.1011574074074074,0,1,0,1,0,0
52.0,1,0,0,1,0,0,0.10062830687830687,0,0,1,1,0,0,1
21.0,0,0,1,0,0,1,0,0,0.15099206349206348,2,0,0,1,0
32.0,1,1,2,1,1,2,0.10069444444444445,0.10257936507936509,0.10904100529100527,2,0,0,0,1
37.0,0,0,1,0,0,1,0,0,0.13396164021164023,1,0,0,1,0
37.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27.0,0,0,1,0,0,1,0,0,0.1231415343915344,1,0,0,1,0
42.0,0,1,2,0,1,2,0,0.12267195767195768,0.12225749559082892,2,0,1,1,1
37.0,1,1,0,1,1,0,0.11216269841269841,0.09943121693121693,0,2,1,0,0,0
32.0,0,1,0,0,1,0,0,0.07713624338624339,0,2,0,1,0,0
42.0,0,0,1,0,0,1,0,0,0.11125661375661376,2,0,0,1,0
47.0,1,0,0,1,0,0,0.1102314814814815,0,0,1,1,0,0,0
47.0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
37.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27.0,0,0,0,0,1,0,0,0.09435846560846561,0,2,0,1,0,0
37.0,1,3,3,1,3,3,0.09469444444444444,0.0969284188034188,0.12081871345029241,2,0,0,1,0
27.0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
18.0,6,0,0,6,0,0,0.08421744324970132,0,0,2,1,0,0,0
21.0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
42.0,1,0,1,1,0,1,0.13513227513227513,0,0.11105158730158732,2,0,0,1,0
16.0,0,0,1,0,0,1,0,0,0.12104497354497354,2,0,0,1,0
27.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
52.0,0,3,2,0,3,2,0,0.10397173489278752,0.11581196581196582,1,0,1,1,0
47.0,0,0,1,0,1,1,0,0.11262566137566139,0.1433333333333333,2,0,1,0,0
52.0,0,1,0,0,1,0,0,0.11969576719576719,0,2,0,1,0,0
42.0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
37.0,0,2,1,0,2,1,0,0.09288800705467373,0.27233333333333337,1,0,1,0,0
32.0,0,1,0,0,1,0,0,0.1059457671957672,0,2,0,1,0,0
52.0,1,0,0,1,0,0,0.10986111111111112,0,0,2,1,0,0,0
52.0,1,0,0,1,0,0,0.08540343915343916,0,0,2,1,0,0,0
37.0,0,0,1,0,0,1,0,0,0.11292328042328041,2,0,0,1,0
21.0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
24.5,0,3,1,0,3,1,0,0.08928462709284629,0.08294973544973545,1,0,1,0,0
42.0,2,2,1,2,2,2,0.08519179894179893,0.0819378306878307,0.08869929453262787,2,0,0,1,0
44.5,0,0,0,0,0,0,0,0,0,1,0,0,0,1
32.0,2,1,0,2,1,0,0.09064814814814814,0.10237433862433862,0,1,0,1,0,0
27.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
52.0,0,0,1,0,0,1,0,0,0.13957671957671958,2,0,0,0,0
42.0,0,1,0,0,1,0,0,0.10095238095238096,0,1,0,1,0,0
47.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
32.0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
21.0,0,0,1,0,0,1,0,0,0.13124338624338625,2,0,0,1,0
42.0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
44.5,1,0,0,1,0,0,0.10871693121693121,0,0,1,1,0,0,0
52.0,2,2,2,2,3,2,0.07418650793650794,0.08127645502645502,0.07371031746031746,2,0,1,0,1
42.0,2,0,2,2,0,2,0.08771164021164021,0,0.10173280423280424,2,0,0,1,0
21.0,0,1,2,0,1,2,0,0.1312962962962963,0.125758547008547,2,0,1,1,0
52.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
47.0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
21.0,0,0,1,0,0,1,0,0,0.11578042328042328,2,0,0,1,0
32.0,0,0,1,0,0,1,0,0,0.12164021164021162,2,0,0,1,0
37.0,0,0,1,0,0,1,0,0,0.10223544973544973,2,0,0,1,1
62.0,0,1,1,0,1,1,0,0.1045899470899471,0.11388227513227513,2,0,1,1,0
42.0,0,-1,0,0,0,0,0,0,0,2,0,0,0,0
16.0,0,0,1,0,0,1,0,0,0.14389550264550263,2,0,0,1,0
27.0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
44.5,0,0,2,0,1,2,0,0.0876984126984127,0.09570767195767196,2,0,0,0,1
32.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
34.5,0,0,0,0,0,0,0,0,0,2,0,0,0,1
64.5,0,0,0,0,0,0,0,0,0,2,0,0,0,0
21.0,0,2,0,0,2,0,0,0.08968253968253968,0,2,0,0,0,1
62.0,1,-1,0,1,0,0,0.08992724867724868,0,0,2,1,0,0,0
52.0,0,0,1,0,0,1,0,0,0.11681878306878309,1,0,0,1,0
52.0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
37.0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
42.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
52.0,1,1,0,1,1,0,0.09472222222222222,0.10343915343915343,0,2,0,1,0,0
32.0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
42.0,1,-1,1,1,0,1,0.08451058201058201,0,0.08726190476190476,2,1,0,1,0
21.0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
37.0,0,1,1,0,1,1,0,0.09588624338624338,0.09515873015873015,1,0,0,0,1
52.0,0,0,1,0,0,1,0,0,0.12220238095238094,2,0,0,1,0
57.0,1,1,-1,1,2,0,0.08373015873015872,0.09959219858156028,0,2,0,1,0,0
42.0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
37.0,0,0,1,0,0,1,0,0,0.08171296296296296,2,0,0,1,0
37.0,0,0,-1,0,0,0,0,0,0,2,0,0,0,0
57.0,1,0,0,1,0,0,0,0,0,2,0,0,0,1
52.0,0,2,3,0,2,3,0,0.09617724867724868,0.0933994708994709,2,0,0,0,1
62.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
21.0,1,0,0,1,0,0,0.10893518518518516,0,0,2,1,0,0,0
52.0,0,1,0,0,1,0,0,0.11585978835978834,0,2,0,1,0,0
32.0,0,0,1,0,0,1,0,0,0.12587962962962962,1,0,0,1,0
42.0,2,1,0,2,1,0,0.09167200854700855,0.09605820105820106,0,2,1,1,0,0
27.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
37.0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
52.0,1,1,0,1,1,0,0.10633333333333335,0.1201058201058201,0,1,0,0,0,1
27.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
32.0,0,0,1,0,0,1,0,0,0.11233465608465609,1,0,0,1,0
20.5,1,0,1,1,0,2,0,0,0.09924603174603176,2,0,0,0,0
52.0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
27.0,0,0,1,0,0,1,0,0,0.127771164021164,2,0,0,1,0
21.0,1,0,0,1,0,0,0.09845899470899473,0,0,2,1,0,0,0
37.0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
21.0,1,1,0,1,1,0,0.09133597883597884,0.08902116402116403,0,2,1,1,0,0
37.0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
37.0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
21.0,1,1,0,1,1,0,0.11316137566137567,0.0931084656084656,0,1,1,0,0,0
13.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
27.0,1,0,0,1,0,0,0.10193783068783067,0,0,1,1,0,0,0
42.0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
42.0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
32.0,7,4,6,7,5,7,0.08397685185185184,0.12947089947089946,0.10310846560846561,2,1,0,0,0
42.0,1,0,0,1,0,0,0.10076719576719577,0,0,2,0,0,0,1
42.0,1,3,0,1,3,0,0.10644179894179893,0.10756283068783071,0,1,0,1,0,0
37.0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
42.0,2,0,0,2,1,0,0.08143738977072311,0.08042328042328042,0,2,1,1,0,1
37.0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
42.0,1,1,2,1,1,2,0.08832010582010583,0.0839021164021164,0.08606261022927689,2,1,1,1,0
37.0,1,5,1,1,5,4,0.09869444444444445,0.09926587301587302,0.11213850837138507,2,0,1,0,0
37.0,2,2,1,2,3,2,0.07728395061728395,0.07365918803418804,0.07458781362007168,2,0,0,0,0
21.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
42.0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
37.0,0,-1,1,0,0,1,0,0,0.12387566137566139,1,0,0,1,0
32.0,0,1,2,0,1,2,0,0.11123015873015873,0.13821869488536156,2,0,0,1,0
37.0,0,0,1,0,0,1,0,0,0.10804232804232804,2,0,0,1,0
21.0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
27.0,4,8,11,4,8,12,0.10137706855791963,0.1512271973466003,0.07708832933653077,2,0,0,1,0
44.5,8,4,6,8,4,8,0.10350495399858457,0.10431547619047621,0.12087328767123288,1,1,0,0,0
32.0,0,1,1,0,1,1,0,0.07282407407407407,0.07529761904761904,2,0,1,0,0
37.0,1,0,1,1,0,1,0.07966931216931217,0,0.09138227513227513,2,0,0,1,0
42.0,2,2,1,2,2,1,0.08422222222222221,0.09205026455026454,0.10437830687830688,2,0,0,0,1
47.0,1,1,0,1,1,0,0.14017195767195764,0.11541666666666667,0,2,0,1,0,0
42.0,1,1,0,1,1,0,0.0746957671957672,0.08115079365079365,0,2,0,1,0,1
57.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
32.0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
27.0,0,0,1,0,0,1,0,0,0.11537037037037037,2,0,0,0,0
37.0,1,0,0,1,0,0,0.08314814814814815,0,0,1,0,0,0,1
57.0,0,1,2,0,1,2,0,0.08967592592592592,0.0911739417989418,2,0,0,1,0
24.5,1,2,1,1,2,1,0.07871693121693121,0.07700854700854701,0.07072222222222221,2,0,1,0,0
34.5,3,2,0,3,2,0,0.10162480974124809,0.09522222222222222,0,2,1,0,0,0
32.0,4,2,1,4,2,1,0.0940661938534279,0.07567204301075268,0.09792328042328043,1,1,0,0,0
27.0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
52.0,0,4,0,0,4,0,0,0.11929487179487179,0,2,0,1,0,0
21.0,0,1,1,0,1,1,0,0.09584656084656086,0.16375,1,0,0,1,0
34.5,2,1,2,2,1,2,0.08894179894179895,0.09949074074074075,0.09166666666666666,2,0,1,0,0
37.0,1,2,0,1,2,0,0.08888888888888889,0.08661816578483245,0,2,1,1,0,0
27.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
37.0,0,1,0,0,1,0,0,0.0992989417989418,0,2,0,1,0,0
21.0,0,1,4,0,1,4,0,0.13416666666666666,0.14117021276595745,1,0,0,1,1
57.0,0,0,1,0,0,1,0,0,0.0874404761904762,2,0,0,1,0
47.0,0,1,2,0,1,2,0,0.08997354497354497,0.09008597883597884,2,0,0,0,1
37.0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
