21.0,2,0,0,0,0,0,0,0,0,0,0,0,0,11.850458499882437,0,0,0,0,3.5441666666666665,3.5441666666666665
54.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.66713581984518,0,0,0,0
42.0,2,0,0,0,0,0,0,0,6.438974533685376,0,0,0,0,0,0,0,0,6.522777777777778,0,0
37.0,2,0,0,0,0,0,0,12.345880623826243,10.646762665915572,0,0,0,12.158250241235123,0,0,0,0,4.035833333333334,0,0
42.0,2,0,0,0,0,0,0,0,0,0,0,0,6.996760758907913,0,0,0,0,0,0,0
42.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.0,2,0,0,0,0,0,0,0,0,0,0,0,0,8.8029809035864,0,0,0,0,4.771111111111111,4.771111111111111
44.5,2,0,0,0,0,0,0,0,0,0,0,10.371650821089023,10.635903207653348,0,0,0,0,0,0,0
42.0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.307525010874293,0,0,0,0,5.7475000000000005,5.7475000000000005
32.0,2,0,0,11.307209093628476,0,0,0,0,0,0,0,0,0,0,0,0,3.7144444444444447,0,0,0
32.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.0,2,0,0,0,0,0,0,0,9.444097439100561,0,0,0,0,0,0,0,0,4.447222222222223,0,0
27.0,2,8.446738620366025,0,0,0,0,0,0,11.15455551457027,0,0,0,0,0,0,0,0,3.765277777777778,0,0
47.0,2,0,0,8.526476061580105,0,0,0,0,0,0,0,0,0,0,0,0,4.925833333333333,0,0,0
47.0,2,0,0,0,0,0,0,0,0,0,0,0,0,9.63486904989486,0,0,0,0,4.359166666666666,4.359166666666666
52.0,1,11.104256631708822,10.121836925960636,9.183115699969633,0,10.287183883411915,10.833584110743304,9.910854745673834,0,0,10.1280067520045,11.131725417439702,0,0,0,10.995723885155773,4.573611111111111,0,0,0
32.0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.754209405844785,0,0,0,0,4.305833333333333,4.305833333333333
62.0,2,0,0,0,0,11.88511059755695,0,11.587982832618026,9.563567362428842,0,11.9442601194426,0,0,0,0,0,0,4.3916666666666675,0,0
42.0,2,0,0,0,0,0,0,0,0,0,0,0,0,9.296606000983768,0,0,0,0,4.517777777777778,4.517777777777778
47.0,2,0,0,0,0,0,0,0,0,0,0,0,0,6.089162740123233,0,0,0,0,6.8975,6.8975
27.0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.877051315446732,0,0,0,0,5.331944444444444,5.331944444444444
27.0,2,0,13.330982190089932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.0,2,0,10.511679644048943,9.807991696938247,0,0,0,11.845816358508305,0,0,0,0,0,0,0,0,4.282222222222222,0,0,0
37.0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.392423794021901,0,0,0,0,6.570277777777777,6.570277777777777
32.0,1,0,0,0,0,0,0,0,6.140600251797101,0,0,0,0,0,0,0,0,6.839722222222222,0,0
32.0,2,0,0,12.245889689803192,0,0,0,0,0,0,0,0,0,0,0,0,3.429722222222222,0,0,0
32.0,2,0,0,0,0,0,0,0,0,0,0,0,0,11.15455551457027,0,0,0,0,3.765277777777778,3.765277777777778
27.0,1,0,0,0,0,0,0,0,9.235843870258384,0,0,0,0,0,0,0,0,4.5475,0,0
27.0,2,0,0,0,0,0,0,11.8125,10.077984403119375,0,0,0,0,0,0,0,0,4.1675,0,0
32.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.0,2,0,0,11.097247706422017,0,0,0,0,10.998763366552703,0,0,0,0,0,0,0,3.7847222222222223,3.8186111111111107,0,0
42.0,2,0,0,0,0,0,0,0,0,0,0,0,0,7.81274221051,0,0,0,0,5.375833333333333,5.375833333333333
32.0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.687658009652953,0,0,0,0,4.834444444444444,4.834444444444444
37.0,2,0,0,0,0,12.893982808022923,0,13.003095975232199,0,0,0,0,0,0,0,0,0,0,0,0
47.0,2,0,11.077734632573815,0,0,0,12.379642365887207,11.52614727854856,11.520877781164279,0,0,0,0,0,0,0,0,3.6455555555555557,0,0
52.0,2,0,0,11.798673429574716,0,0,0,13.397129186602871,11.567592380078036,0,0,0,12.181759587495971,0,0,0,3.5597222222222222,3.6308333333333334,0,0
21.0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.844928991536365,0,0,0,0,3.872777777777778,3.872777777777778
47.0,2,0,0,8.104631217838765,0,0,0,0,0,0,0,0,0,0,0,0,5.182222222222222,0,0,0
-1,2,0,12.539392934151602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.0,2,0,0,0,0,0,0,0,0,0,0,0,10.985178727114212,0,0,0,0,0,0,0
42.0,2,0,0,0,0,0,0,0,0,0,0,0,0,8.762169680111267,0,0,0,0,4.793333333333333,4.793333333333333
37.0,1,0,0,0,0,0,0,0,0,0,0,0,8.587005906406178,0,0,6.667901463233933,0,0,0,0
42.0,2,0,0,0,0,0,0,0,0,0,0,0,11.461491813220134,0,0,0,0,0,0,0
27.0,2,0,0,0,0,0,0,0,0,0,0,0,0,7.110275099929461,0,0,0,0,5.906944444444445,5.906944444444445
37.0,2,0,0,0,0,0,0,0,0,0,0,0,13.191415110800905,11.172688982487253,0,0,0,0,3.7591666666666668,3.7591666666666668
-1,-1,0,0,0,0,0,0,0,8.905118087048708,0,0,0,0,0,0,0,0,4.716388888888889,0,0
52.0,1,0,0,0,0,0,0,0,0,0,0,0,11.41476672202929,0,0,11.385199240986717,0,0,0,0
37.0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.385474860335194,0,0,0,0,4.4750000000000005,4.4750000000000005
52.0,2,0,0,0,0,0,0,0,0,0,0,0,0,7.451579518012913,0,0,0,0,5.636388888888888,5.636388888888888
52.0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.4961832061068705,0,0,0,0,7.641666666666667,7.641666666666667
32.0,2,0,9.569620253164558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52.0,2,0,0,0,0,0,0,0,8.698653779772178,0,0,0,0,0,0,0,0,4.828333333333333,0,0
42.0,2,0,0,0,0,0,0,9.931686810299526,0,0,0,0,0,0,0,0,0,0,0,0
27.0,1,0,11.612903225806452,0,0,0,0,3.577174221633387,0,0,0,0,0,0,0,0,0,0,0,0
52.0,2,0,0,0,0,0,0,10.72644721906924,8.079512664315486,0,0,0,0,0,0,0,0,5.198333333333333,0,0
32.0,2,0,0,0,0,0,0,0,5.822326620201008,0,0,0,0,0,0,0,0,7.213611111111112,0,0
37.0,1,0,0,0,0,0,0,0,0,0,0,0,8.424336973478939,0,0,8.877928483353884,0,0,0,0
37.0,1,0,0,0,0,0,0,0,0,0,0,5.511328842620943,0,0,0,0,0,0,0,0
32.0,2,0,0,0,0,0,0,0,0,0,0,0,0,9.139817445445203,0,0,0,0,4.595277777777778,4.595277777777778
42.0,2,0,0,0,0,0,0,0,0,0,0,0,0,11.737307871448534,0,0,0,0,3.578333333333333,3.578333333333333
42.0,2,0,0,0,0,0,0,0,9.314359637774904,0,0,0,0,0,0,0,0,4.509166666666666,0,0
47.0,2,0,0,9.336214881136154,0,0,0,9.78197580384292,0,0,8.352668213457077,0,9.705995634869689,0,0,0,4.498611111111111,0,0,0
54.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.0,1,0,0,0,0,0,0,0,7.627503405135449,0,0,0,0,0,0,0,0,5.506388888888889,0,0
32.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.498583569405099,0,0,0,0
57.0,2,0,0,8.5226311932811,0,0,0,8.952042628774421,0,0,0,7.9016681299385425,0,0,0,0,4.928055555555556,0,0,0
37.0,2,0,0,0,0,0,0,0,6.21838371375694,0,0,0,0,0,0,0,0,6.754166666666666,0,0
42.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.5,2,0,0,0,0,0,0,0,0,0,0,0,0,7.329132331555986,0,0,0,0,5.730555555555556,5.730555555555556
47.0,1,0,9.969011670073185,0,0,0,0,0,0,0,0,0,9.164747242089952,0,0,0,0,0,0,0
21.0,2,0,0,0,0,0,0,0,9.719097512373851,0,0,0,0,0,0,0,0,4.3213888888888885,0,0
47.0,2,0,0,8.459687797236056,0,0,0,0,0,0,0,0,0,0,0,0,4.964722222222222,0,0,0
34.5,2,0,0,11.092362996111804,0,12.422360248447204,0,0,0,0,0,10.909090909090908,0,0,0,0,3.786388888888889,0,0,0
47.0,1,0,10.666666666666666,0,0,0,12.371134020618557,7.320970319081974,8.208914707638852,0,0,0,0,0,0,0,0,5.116388888888888,0,0
27.0,1,0,10.560134096940914,0,0,0,0,0,6.946294850002297,0,0,0,0,0,0,0,0,6.046388888888889,0,0
21.0,1,0,9.630573248407645,0,0,0,0,10.510218267760322,6.981898780938308,0,0,0,0,0,0,0,0,6.015555555555555,0,0
47.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.0,2,0,0,0,0,0,0,0,10.896511963101759,0,0,0,0,0,0,0,0,3.8544444444444443,0,0
52.0,2,0,0,0,0,0,0,0,0,0,0,0,11.25,0,0,0,0,0,0,0
21.0,2,0,0,0,0,0,0,0,0,0,0,0,0,10.260586319218243,0,0,0,0,4.093333333333333,4.093333333333333
32.0,1,0,0,11.402714932126695,0,0,0,0,0,0,0,0,0,0,0,0,3.6833333333333336,0,0,0
27.0,1,0,0,0,0,0,0,0,0,0,0,0,5.496582812272793,0,0,0,0,0,0,0
37.0,2,0,0,0,0,0,0,0,0,0,0,0,0,8.502024291497975,0,0,0,0,4.94,4.94
47.0,2,14.319809069212413,12.242914979757083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.0,2,0,0,0,0,0,0,0,0,0,0,0,0,7.593029679104103,0,0,0,0,5.5313888888888885,5.5313888888888885
57.0,1,0,0,9.857869344112661,0,0,0,0,0,0,0,0,0,0,0,0,4.260555555555555,0,0,0
44.5,2,0,0,0,0,8.440797186400937,0,0,0,0,0,0,0,7.3936430317848405,0,0,0,0,5.680555555555556,5.680555555555556
21.0,1,0,0,0,0,0,0,0,0,0,0,0,8.540442837776773,0,0,0,0,0,0,0
52.0,2,0,0,0,0,0,0,0,0,0,0,0,12.262773722627738,0,0,0,0,0,0,0
34.5,1,0,0,0,0,0,0,0,6.345475910693302,0,0,0,0,0,0,0,0,6.61888888888889,0,0
42.0,2,0,0,9.460051304511042,0,0,0,8.61636653749715,0,0,0,0,0,0,0,0,4.439722222222223,0,0,0
32.0,2,0,11.08585673436469,10.356873758476608,0,12.068387529332886,0,0,0,0,0,0,0,0,0,12.295081967213115,4.0552777777777775,0,0,0
47.0,1,0,0,9.200438116100768,0,0,0,0,0,0,0,0,0,0,0,0,4.5649999999999995,0,0,0
47.0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.167439983861206,0,0,0,0,4.130833333333333,4.130833333333333
37.0,2,0,12.203389830508474,11.505973670192528,0,0,0,0,0,0,0,0,0,0,0,0,3.6502777777777777,0,0,0
32.0,2,0,0,10.406056434962146,0,0,0,0,0,0,0,0,0,0,0,0,4.036111111111111,0,0,0
57.0,2,0,0,9.623217922606926,0,0,0,0,9.003215434083602,0,0,0,0,0,0,0,4.364444444444444,4.665,0,0
21.0,1,0,0,9.562357703010372,0,0,0,0,0,0,0,0,0,0,0,0,4.392222222222222,0,0,0
47.0,2,0,0,0,0,0,0,0,0,0,0,0,0,10.325752919483712,0,0,0,0,4.0675,4.0675
32.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.0,2,0,0,9.464788732394366,0,0,0,0,0,0,0,0,0,0,0,0,4.4375,0,0,0
54.5,1,0,9.543044685685432,9.009116367753082,0,13.313609467455622,11.152416356877323,8.031161473087819,0,0,0,0,0,0,0,6.3391442155309035,4.661944444444445,0,0,0
27.0,2,0,0,10.806947323279251,0,0,0,0,0,0,0,0,0,0,0,0,3.886388888888889,0,0,0
52.0,2,0,0,10.861288700524387,0,0,0,0,0,0,0,0,0,0,0,0,3.8669444444444445,0,0,0
27.0,2,0,0,0,0,0,0,0,0,0,0,0,10.600112170499157,0,0,0,0,0,0,0
13.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7.157057654075547,0,0,0,0,0
34.5,2,0,0,10.033844316145728,0,0,0,11.836542977923909,0,0,0,0,12.22707423580786,0,0,6.939090208172706,4.185833333333334,0,0,0
42.0,2,0,0,0,0,0,0,0,0,0,0,0,0,7.07070707070707,0,0,0,0,5.94,5.94
62.0,2,0,0,0,0,0,0,0,0,0,0,0,0,7.87869313740816,0,0,0,0,5.3308333333333335,5.3308333333333335
42.0,1,0,12.144578313253012,10.946210091942373,0,12.534818941504177,0,0,8.89307140336431,0,0,0,0,9.230205726146146,0,0,3.8369444444444447,4.722777777777778,4.550277777777778,4.550277777777778
47.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.0,1,0,0,0,0,6.455083378160301,7.8671328671328675,0,8.17960508520422,0,0,0,0,0,0,0,0,5.134722222222223,0,0
21.0,2,0,0,0,0,0,0,0,0,0,0,0,0,10.988372093023257,0,0,0,0,3.822222222222222,3.822222222222222
37.0,2,0,0,0,0,0,0,0,0,0,0,0,0,8.14655172413793,0,0,0,0,5.155555555555556,5.155555555555556
32.0,2,0,0,12.51759251593675,0,0,0,0,9.950969100661423,0,0,0,0,0,0,0,0,4.910833333333334,0,0
27.0,2,0,0,0,0,0,0,0,0,0,0,0,10.203806181670942,0,0,0,0,0,0,0
21.0,2,0,0,0,0,0,0,0,0,0,0,0,0,10.24876296346506,0,0,0,0,4.098055555555555,4.098055555555555
52.0,2,0,10.661401776900295,0,0,0,0,7.757028524522881,0,0,0,0,0,8.459214501510575,0,0,0,0,4.965,4.965
42.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52.0,2,0,0,0,0,0,0,7.694656488549618,0,0,0,0,0,0,0,0,0,0,0,0
21.0,2,0,0,0,0,0,0,0,0,0,0,0,10.482529118136439,0,0,0,0,0,0,0
21.0,1,0,0,0,0,0,0,12.300683371298406,0,0,0,0,0,11.527904849039341,0,0,0,0,3.643333333333333,3.643333333333333
44.5,2,0,0,0,0,0,0,0,7.403780236999314,0,0,0,0,0,0,0,0,5.672777777777778,0,0
34.5,2,0,0,0,0,0,0,0,0,0,0,0,0,6.983833718244803,0,0,0,0,6.013888888888889,6.013888888888889
27.0,2,0,0,0,0,0,0,0,0,0,0,0,0,9.741640358224341,0,0,0,0,4.311388888888889,4.311388888888889
42.0,1,0,0,0,0,0,0,0,0,0,0,0,8.147429679922407,0,0,6.823351023502654,0,0,0,0
44.5,2,0,13.945766463752076,11.475409836065575,0,15.0564617314931,0,0,0,0,14.361702127659576,0,12.71870794078062,0,0,0,3.6599999999999997,0,0,0
34.5,2,0,0,0,0,0,0,0,0,0,0,0,6.638566912539516,0,0,10.013908205841448,0,0,0,0
27.0,2,0,0,7.077326343381388,0,0,0,0,0,0,0,0,0,0,0,0,5.934444444444445,0,0,0
32.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.5,1,0,0,0,0,0,0,0,10.1002004008016,0,0,0,0,0,0,0,0,4.158333333333334,0,0
37.0,1,0,10.216216216216218,9.084900558793485,0,0,0,0,0,0,0,0,7.046323049678442,0,0,0,4.623055555555556,0,0,0
42.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52.0,2,0,0,0,0,0,0,0,0,0,0,0,8.912992218816317,0,0,0,0,0,0,0
32.0,2,0,0,0,0,0,0,7.798638332989477,9.206039941548953,0,0,0,0,0,0,0,0,4.562222222222222,0,0
42.0,2,0,0,0,0,0,0,0,0,0,0,0,0,10.404624277456648,0,0,0,0,4.036666666666666,4.036666666666666
62.0,1,0,0,0,0,0,0,0,6.473988439306359,0,0,0,0,0,0,0,0,6.4875,0,0
44.5,2,0,0,0,0,0,0,7.559244075592441,0,0,0,0,0,0,0,0,0,0,0,0
27.0,2,0,0,11.123372323990289,0,0,0,0,0,0,0,0,0,0,0,0,3.7758333333333334,0,0,0
34.5,2,0,10.574905581200168,0,0,0,0,11.737307871448534,0,0,11.896893588896232,0,0,0,0,0,0,0,0,0
52.0,2,0,11.358173076923077,9.859797848059994,0,0,0,0,0,0,0,0,0,0,0,0,4.259722222222222,0,0,0
37.0,2,1.7609078458227354,14.538461538461537,14.163934426229506,0,16.007114273010224,0,0,0,0,0,0,0,0,0,0,2.965277777777778,0,0,0
42.0,2,0,0,0,0,0,0,0,8.665749656121045,0,0,0,0,0,0,0,0,4.846666666666667,0,0
47.0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.288209606986899,0,0,0,0,6.679166666666667,6.679166666666667
27.0,2,0,0,0,0,0,0,0,0,0,0,0,0,6.481481481481481,0,0,0,0,6.48,6.48
42.0,2,0,0,0,0,0,0,0,9.096378293827456,0,0,0,0,10.381050463439752,0,0,0,4.617222222222223,4.045833333333333,4.045833333333333
27.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.056603773584905,0,0,0,0
32.0,2,0,0,0,0,0,0,0,0,0,0,0,7.828518173345761,0,0,0,0,0,0,0
13.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11.214953271028039,0,0,0,0,0
32.0,2,0,0,0,0,0,0,0,0,0,0,0,10.594170403587443,0,0,0,0,0,0,0
47.0,2,0,11.444141689373296,15.735248204807993,0,0,0,10.538054084192918,9.780710265864546,0,0,0,0,0,0,0,0,4.829444444444444,0,0
52.0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.144246897014423,0,0,0,0,4.140277777777778,4.140277777777778
67.0,2,0,0,0,0,0,0,0,7.500000000000001,0,0,0,0,0,0,0,0,5.6,0,0
27.0,2,0,0,0,0,0,0,0,0,0,0,0,0,9.236972325737675,0,0,0,0,4.546944444444445,4.546944444444445
42.0,1,0,8.844174075807206,9.51841359773371,0,10.90909090909091,0,0,0,0,0,0,0,8.536103426861628,0,0,0,0,4.920277777777778,4.920277777777778
37.0,2,0,0,0,0,0,0,9.563567362428843,0,0,0,0,0,0,0,0,0,0,0,0
47.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.0,2,0,0,0,0,0,0,0,0,0,0,0,0,6.7068843151171045,0,0,0,0,6.262222222222222,6.262222222222222
57.0,2,0,11.206640972428104,10.3039389396211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.5,1,0,12.958519026396983,0,0,0,0,0,11.082606464853772,0,0,0,0,0,0,0,0,3.789722222222222,0,0
42.0,2,0,0,0,0,0,0,0,7.256322887171858,0,0,0,0,0,0,0,0,5.788055555555555,0,0
42.0,2,0,0,0,0,0,10.575793184488836,0,8.613421442406288,0,0,0,0,0,0,0,0,4.876111111111111,0,0
42.0,2,0,0,9.255065189447267,0,0,0,0,0,0,0,0,0,7.820824496974087,0,0,0,0,5.370277777777777,5.370277777777777
27.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.0,2,0,0,0,0,0,0,0,0,0,0,0,0,7.933676146500158,0,0,0,0,5.293888888888889,5.293888888888889
42.0,2,0,0,0,0,0,0,0,8.286293637310242,0,0,0,0,0,0,0,0,5.068611111111111,0,0
37.0,2,0,0,10.347659457979745,0,0,0,10.524850341083113,0,0,0,0,0,0,0,0,4.058888888888888,0,0,0
42.0,1,0,9.51541850220264,0,0,0,0,8.940926024481108,0,0,0,0,7.551693137548696,0,0,0,0,0,0,0
47.0,1,0,0,9.705995634869689,0,0,0,0,0,0,0,0,0,0,0,0,4.327222222222222,0,0,0
42.0,2,0,0,0,0,0,0,0,0,0,0,0,9.385474860335194,0,0,0,0,0,0,0
47.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.997084548104956,0,0,0,0
57.0,2,0,11.454545454545453,10.403192514104859,0,0,0,10.46149588320764,8.146990678377067,0,0,0,10.030516120472337,0,0,0,4.037222222222222,5.155277777777778,0,0
32.0,2,15.332197614991484,0,0,0,0,15.803336259877085,11.520877781164279,0,0,0,0,12.028639618138424,0,0,10.58201058201058,0,0,0,0
42.0,2,0,0,0,0,0,0,0,0,0,0,0,0,6.859942833809718,0,0,0,0,6.1225,6.1225
47.0,2,0,0,13.495180292752588,0,0,15.611448395490026,0,12.799458223990518,0,0,0,0,0,0,0,3.1122222222222224,3.281388888888889,0,0
52.0,1,0,0,10.606060606060606,0,0,0,0,0,0,0,0,0,0,0,0,3.96,0,0,0
47.0,2,0,12.191582002902756,0,0,10.759115361625822,0,0,11.158671586715867,0,0,0,0,0,0,10.218563724098779,0,3.763888888888889,0,0
37.0,2,0,0,0,0,0,0,12.714429868819375,9.658256148195466,0,0,0,0,0,0,0,0,4.3486111111111105,0,0
42.0,1,0,0,0,0,0,0,0,0,0,0,0,6.048483878710297,0,0,0,0,0,0,0
37.0,1,0,0,9.936908517350158,0,0,0,0,0,0,0,0,0,0,0,0,4.226666666666667,0,0,0
21.0,1,0,0,0,0,0,0,0,0,0,0,0,6.72,0,0,0,0,0,0,0
44.5,2,0,11.52087778116428,0,0,0,0,10.26615969581749,0,0,0,0,0,0,0,0,0,0,0,0
32.0,2,0,0,0,0,0,0,0,0,0,0,0,0,8.62177111250499,0,0,0,0,4.871388888888889,4.871388888888889
27.0,1,0,0,9.88558352402746,0,0,0,0,0,0,0,0,0,0,0,0,4.248611111111111,0,0,0
52.0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.6098444813528605,0,0,0,0,5.519166666666667,5.519166666666667
21.0,2,0,0,0,0,0,0,0,6.622864651773981,0,0,0,0,0,0,0,0,6.341666666666667,0,0
32.0,2,0,9.748549323017407,0,0,0,0,9.170861891186998,0,0,0,0,6.438426162493613,7.675516523681405,0,0,0,0,5.4719444444444445,5.4719444444444445
37.0,1,0,0,0,0,0,0,0,7.4648235003702785,0,0,0,0,0,0,0,0,5.626388888888889,0,0
37.0,1,0,0,0,0,0,0,0,0,0,0,0,10.27592768791627,0,0,0,0,0,0,0
27.0,1,0,0,0,0,0,0,0,8.120736881680005,0,0,0,0,0,0,0,0,5.171944444444445,0,0
42.0,2,0,0,8.15182229890015,0,0,0,10.871440897325282,7.278328680080871,0,0,0,0,6.60665909289522,0,0,5.152222222222223,5.770555555555555,6.357222222222222,6.357222222222222
37.0,2,0,10.05720367167753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.0,2,0,0,12.964074423390208,0,0,0,0,0,0,0,0,0,0,0,0,3.2397222222222224,0,0,0
42.0,2,0,0,0,0,0,0,0,8.988229699203423,0,0,0,14.788732394366196,0,0,0,0,4.672777777777778,0,0
47.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.0,2,0,0,0,0,0,0,0,0,0,0,0,0,7.677855075407505,0,0,0,0,5.470277777777778,5.470277777777778
37.0,1,0,0,0,0,0,0,0,0,0,0,0,9.6496266513498,0,0,0,0,0,0,0
27.0,2,0,0,10.597883227027406,0,0,0,0,0,0,0,0,0,0,0,0,3.9630555555555556,0,0,0
37.0,2,0,10.244596517379225,0,0,10.6320141760189,9.988901220865705,0,7.734410967312905,0,10.462074978204011,0,0,0,0,0,0,5.430277777777778,0,0
27.0,2,0,0,0,0,0,0,0,0,0,0,0,0,8.732313023390125,0,0,0,0,4.809722222222222,4.809722222222222
18.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.0,2,0,0,0,0,0,0,0,0,0,0,0,0,12.967409948542024,0,0,0,0,3.238888888888889,3.238888888888889
42.0,2,0,0,0,0,0,0,0,9.004824012864033,0,0,0,0,0,0,0,0,4.6641666666666675,0,0
16.0,2,0,0,0,0,0,0,0,8.261392197574036,0,0,0,0,0,0,0,0,5.083888888888889,0,0
